auc,average_precision,brier,accuracy,balanced_accuracy,f1,mcc,sensitivity,specificity,ppv,npv,model,imputation,fold,n_test,fit_seconds
0.3458333333333334,0.2586337533125631,0.41233587839030034,0.47058823529411764,0.45,0.3076923076923077,-0.09128709291752769,0.4,0.5,0.25,0.6666666666666666,Logistic Regression (L2),2,4,34,2.36
0.37083333333333335,0.2858121304909403,0.36090795040781637,0.4117647058823529,0.4083333333333333,0.2857142857142857,-0.16735967034880075,0.4,0.4166666666666667,0.2222222222222222,0.625,Elastic-Net Logistic,2,4,34,2.75
0.2916666666666667,0.30937182625633297,0.28150870320981636,0.5294117647058824,0.4041666666666667,0.1111111111111111,-0.20588302628633695,0.1,0.7083333333333334,0.125,0.6538461538461539,Random Forest,2,4,34,11.41
0.45833333333333337,0.3720027795711889,0.31993745956475605,0.38235294117647056,0.41666666666666663,0.3225806451612903,-0.15626907697949846,0.5,0.3333333333333333,0.23809523809523808,0.6153846153846154,Extra Trees,2,4,34,8.8
0.35833333333333334,0.2549376920302949,0.22196502222158968,0.7058823529411765,0.5,0.0,0.0,0.0,1.0,,0.7058823529411765,SVM (RBF),2,4,34,8.28
0.45833333333333326,0.2814901960784314,0.22507263487176254,0.7058823529411765,0.5,0.0,0.0,0.0,1.0,,0.7058823529411765,AdaBoost,2,4,34,7.67
0.2875,0.30550848526037033,0.33302655816078186,0.38235294117647056,0.35833333333333334,0.2222222222222222,-0.2581988897471611,0.3,0.4166666666666667,0.17647058823529413,0.5882352941176471,XGBoost,2,4,34,3.85
0.325,0.3209540690920424,0.3389252767627844,0.4117647058823529,0.37916666666666665,0.23076923076923078,-0.2206104745506919,0.3,0.4583333333333333,0.1875,0.6111111111111112,LightGBM,2,4,34,3.99
0.5208333333333334,0.3027882238992296,0.2704701591016014,0.5588235294117647,0.5125,0.34782608695652173,0.02344036154692477,0.4,0.625,0.3076923076923077,0.7142857142857143,Logistic Regression (L2),2,5,34,2.28
0.5125,0.2995670995670996,0.2497666534243546,0.6176470588235294,0.49583333333333335,0.23529411764705882,-0.00939060283031685,0.2,0.7916666666666666,0.2857142857142857,0.7037037037037037,Elastic-Net Logistic,2,5,34,2.68
0.5375,0.3462778887778888,0.2321621861261661,0.6470588235294118,0.5458333333333333,0.3333333333333333,0.09846579518042202,0.3,0.7916666666666666,0.375,0.7307692307692307,Random Forest,2,5,34,11.83
0.6,0.365607524520568,0.22249897412277483,0.6470588235294118,0.575,0.4,0.15,0.4,0.75,0.4,0.75,Extra Trees,2,5,34,9.25
0.37916666666666665,0.26502459713489124,0.21280902269956875,0.7058823529411765,0.5,0.0,0.0,0.0,1.0,,0.7058823529411765,SVM (RBF),2,5,34,7.83
0.45625,0.32924292661361626,0.21255790433278032,0.7058823529411765,0.5291666666666667,0.16666666666666666,0.11296201426438299,0.1,0.9583333333333334,0.5,0.71875,AdaBoost,2,5,34,7.19
0.5375,0.35553442256668066,0.27392578125,0.6176470588235294,0.5541666666666667,0.38095238095238093,0.10551336327082937,0.4,0.7083333333333334,0.36363636363636365,0.7391304347826086,XGBoost,2,5,34,4.07
0.4875,0.34560144050195557,0.28435403225926614,0.5,0.44166666666666665,0.2608695652173913,-0.10938835388564892,0.3,0.5833333333333334,0.23076923076923078,0.6666666666666666,LightGBM,2,5,34,4.31
0.48,0.36725079564398455,0.25676125792368937,0.42857142857142855,0.39,0.23076923076923078,-0.1995059687802532,0.3,0.48,0.1875,0.631578947368421,Logistic Regression (L2),3,1,35,2.56
0.5,0.3449419191919192,0.2490064839631804,0.5428571428571428,0.44000000000000006,0.2,-0.12,0.2,0.68,0.2,0.68,Elastic-Net Logistic,3,1,35,2.9
0.28,0.24830093517593516,0.2634514161218829,0.4857142857142857,0.37,0.1,-0.26,0.1,0.64,0.1,0.64,Random Forest,3,1,35,12.87
0.528,0.32610434843793973,0.252273989533981,0.5142857142857142,0.44999999999999996,0.2608695652173913,-0.09349469900084573,0.3,0.6,0.23076923076923078,0.6818181818181818,Extra Trees,3,1,35,10.7
0.304,0.3024122114444695,0.2047247703678829,0.7142857142857143,0.5,0.0,0.0,0.0,1.0,,0.7142857142857143,SVM (RBF),3,1,35,9.77
0.28800000000000003,0.2803030303030303,0.2355545882436725,0.7142857142857143,0.5,0.0,0.0,0.0,1.0,,0.7142857142857143,AdaBoost,3,1,35,8.65
0.33999999999999997,0.26686958874458877,0.22386987507343292,0.6857142857142857,0.48,0.0,-0.10846522890932808,0.0,0.96,0.0,0.7058823529411765,XGBoost,3,1,35,4.69
0.40399999999999997,0.2863324025829002,0.27301013324007933,0.4857142857142857,0.43000000000000005,0.25,-0.12909944487358058,0.3,0.56,0.21428571428571427,0.6666666666666666,LightGBM,3,1,35,4.65
0.5125000000000001,0.32776780757405943,0.25165212078503074,0.5588235294117647,0.5708333333333333,0.4444444444444444,0.12909944487358055,0.6,0.5416666666666666,0.35294117647058826,0.7647058823529411,Logistic Regression (L2),3,2,34,2.45
0.5458333333333333,0.36607843137254903,0.258389595883194,0.5588235294117647,0.5708333333333333,0.4444444444444444,0.12909944487358055,0.6,0.5416666666666666,0.35294117647058826,0.7647058823529411,Elastic-Net Logistic,3,2,34,2.63
0.4541666666666666,0.2870927350513264,0.24091468051624018,0.5588235294117647,0.4541666666666667,0.21052631578947367,-0.09467292624062575,0.2,0.7083333333333334,0.2222222222222222,0.68,Random Forest,3,2,34,12.67
0.5875,0.3773690476190476,0.22767039418738483,0.6176470588235294,0.5541666666666667,0.38095238095238093,0.10551336327082937,0.4,0.7083333333333334,0.36363636363636365,0.7391304347826086,Extra Trees,3,2,34,9.38
0.5249999999999999,0.3200402774012831,0.20772916702604732,0.7058823529411765,0.5,0.0,0.0,0.0,1.0,,0.7058823529411765,SVM (RBF),3,2,34,8.26
0.475,0.29106185469356827,0.22545449413060045,0.7058823529411765,0.5,0.0,0.0,0.0,1.0,,0.7058823529411765,AdaBoost,3,2,34,7.7
0.4125,0.26817034127424155,0.2700275480747223,0.47058823529411764,0.47916666666666663,0.35714285714285715,-0.03803628871563654,0.5,0.4583333333333333,0.2777777777777778,0.6875,XGBoost,3,2,34,4.08
0.2833333333333333,0.22530068143740198,0.3053136427911888,0.47058823529411764,0.3625,0.1,-0.275,0.1,0.625,0.1,0.625,LightGBM,3,2,34,3.99
0.5750000000000001,0.354181202257578,0.24684208027862228,0.6764705882352942,0.6541666666666667,0.5217391304347826,0.2890977924120722,0.6,0.7083333333333334,0.46153846153846156,0.8095238095238095,Logistic Regression (L2),3,3,34,2.55
0.5833333333333334,0.3618152348916106,0.24456753279735816,0.6176470588235294,0.6125,0.48,0.2064741604835056,0.6,0.625,0.4,0.7894736842105263,Elastic-Net Logistic,3,3,34,2.57
0.37916666666666665,0.28125586913086914,0.2380281649790937,0.6764705882352942,0.4791666666666667,0.0,-0.11236664374387369,0.0,0.9583333333333334,0.0,0.696969696969697,Random Forest,3,3,34,11.51
0.675,0.49141225913472,0.21220786520703114,0.6470588235294118,0.6333333333333333,0.5,0.24688535993934707,0.6,0.6666666666666666,0.42857142857142855,0.8,Extra Trees,3,3,34,9.13
0.3958333333333333,0.270743806320182,0.21808248448691678,0.7058823529411765,0.5,0.0,0.0,0.0,1.0,,0.7058823529411765,SVM (RBF),3,3,34,8.13
0.6333333333333333,0.5347440395861448,0.1871662101841642,0.7352941176470589,0.6083333333333333,0.4,0.27874925905782666,0.3,0.9166666666666666,0.6,0.7586206896551724,AdaBoost,3,3,34,7.47
0.33333333333333337,0.27443180142870544,0.3011016249656677,0.6176470588235294,0.4666666666666667,0.13333333333333333,-0.08576900278702358,0.1,0.8333333333333334,0.2,0.6896551724137931,XGBoost,3,3,34,4.06
0.4,0.27873804818370035,0.3143520005164705,0.6176470588235294,0.49583333333333335,0.23529411764705882,-0.00939060283031685,0.2,0.7916666666666666,0.2857142857142857,0.7037037037037037,LightGBM,3,3,34,3.51
0.3458333333333334,0.2586337533125631,0.41233587839030034,0.47058823529411764,0.45,0.3076923076923077,-0.09128709291752769,0.4,0.5,0.25,0.6666666666666666,Logistic Regression (L2),3,4,34,2.26
