auc,average_precision,brier,accuracy,balanced_accuracy,f1,mcc,sensitivity,specificity,ppv,npv,model,imputation,fold,n_test,fit_seconds
0.8583333333333334,0.6633505331957344,0.16602477816641845,0.7352941176470589,0.725,0.6086956521739131,0.42192650784464586,0.7,0.75,0.5384615384615384,0.8571428571428571,Extra Trees,4,3,34,16.42
0.20833333333333334,0.20759821477702456,0.21640454968680434,0.7058823529411765,0.5,0.0,0.0,0.0,1.0,,0.7058823529411765,SVM (RBF),4,3,34,25.82
0.78125,0.4969230769230769,0.16699895298902814,0.7352941176470589,0.725,0.6086956521739131,0.42192650784464586,0.7,0.75,0.5384615384615384,0.8571428571428571,AdaBoost,4,3,34,15.9
0.7375,0.5971143193723839,0.1730693280696869,0.7352941176470589,0.6083333333333333,0.4,0.27874925905782666,0.3,0.9166666666666666,0.6,0.7586206896551724,XGBoost,4,3,34,11.61
0.6625,0.46063672438672437,0.22092129555389797,0.6764705882352942,0.5666666666666667,0.35294117647058826,0.1502496452850696,0.3,0.8333333333333334,0.42857142857142855,0.7407407407407407,LightGBM,4,3,34,11.6
0.5666666666666668,0.40551947395457627,0.3730426263397119,0.5588235294117647,0.5708333333333333,0.4444444444444444,0.12909944487358055,0.6,0.5416666666666666,0.35294117647058826,0.7647058823529411,Logistic Regression (L2),4,4,34,7.08
0.9062499999999999,0.8642917267917267,0.22730544266966632,0.6470588235294118,0.7208333333333333,0.6,0.4089038773995436,0.9,0.5416666666666666,0.45,0.9285714285714286,Elastic-Net Logistic,4,4,34,8.44
0.6916666666666667,0.4611816116460079,0.20226463387044233,0.6470588235294118,0.6333333333333333,0.5,0.24688535993934707,0.6,0.6666666666666666,0.42857142857142855,0.8,Random Forest,4,4,34,19.05
0.6625000000000001,0.4121621698527324,0.21383892451611017,0.7058823529411765,0.675,0.5454545454545454,0.3337119062359573,0.6,0.75,0.5,0.8181818181818182,Extra Trees,4,4,34,16.5
0.3208333333333333,0.2637209492180702,0.21408323327268347,0.7058823529411765,0.5,0.0,0.0,0.0,1.0,,0.7058823529411765,SVM (RBF),4,4,34,25.63
0.71875,0.4394827586206897,0.18156730949360694,0.7058823529411765,0.5,0.0,0.0,0.0,1.0,,0.7058823529411765,AdaBoost,4,4,34,16.75
0.7458333333333333,0.6059726576105886,0.18091174960136414,0.7352941176470589,0.5791666666666667,0.3076923076923077,0.2543527874857913,0.2,0.9583333333333334,0.6666666666666666,0.7419354838709677,XGBoost,4,4,34,11.83
0.6791666666666666,0.42250028480291635,0.2179155978045444,0.6764705882352942,0.6541666666666667,0.5217391304347826,0.2890977924120722,0.6,0.7083333333333334,0.46153846153846156,0.8095238095238095,LightGBM,4,4,34,11.4
0.6125,0.37845188617434694,0.2343107251573099,0.6176470588235294,0.525,0.3157894736842105,0.051639777949432225,0.3,0.75,0.3333333333333333,0.72,Logistic Regression (L2),4,5,34,7.2
0.7583333333333333,0.5285560762766646,0.1963691809823341,0.7647058823529411,0.7166666666666667,0.6,0.43333333333333335,0.6,0.8333333333333334,0.6,0.8333333333333334,Elastic-Net Logistic,4,5,34,8.53
0.6125,0.38856782922959393,0.21264380075073624,0.6764705882352942,0.5083333333333333,0.15384615384615385,0.026773977630083295,0.1,0.9166666666666666,0.3333333333333333,0.7096774193548387,Random Forest,4,5,34,19.38
0.6875,0.4334470159470159,0.2056088959207666,0.6176470588235294,0.4666666666666667,0.13333333333333333,-0.08576900278702358,0.1,0.8333333333333334,0.2,0.6896551724137931,Extra Trees,4,5,34,16.34
0.5625,0.4254809622051001,0.21464296288899226,0.6764705882352942,0.5083333333333333,0.15384615384615385,0.026773977630083295,0.1,0.9166666666666666,0.3333333333333333,0.7096774193548387,SVM (RBF),4,5,34,26.16
0.75,0.5196602119108513,0.17866397893102245,0.7058823529411765,0.5,0.0,0.0,0.0,1.0,,0.7058823529411765,AdaBoost,4,5,34,15.85
0.6458333333333334,0.4319032511176474,0.22128796577453613,0.6176470588235294,0.6125,0.48,0.2064741604835056,0.6,0.625,0.4,0.7894736842105263,XGBoost,4,5,34,11.51
0.5958333333333333,0.37971322114062583,0.24512068592247538,0.6470588235294118,0.575,0.4,0.15,0.4,0.75,0.4,0.75,LightGBM,4,5,34,11.61
0.724,0.5640118868060044,0.21453159151203477,0.6857142857142857,0.63,0.47619047619047616,0.25301215685249495,0.5,0.76,0.45454545454545453,0.7916666666666666,Logistic Regression (L2),5,1,35,7.45
0.864,0.6821146245059287,0.2210563109566583,0.7428571428571429,0.61,0.4,0.28401877872187725,0.3,0.92,0.6,0.7666666666666667,Elastic-Net Logistic,5,1,35,8.3
0.8160000000000001,0.543953823953824,0.17013976784750817,0.7428571428571429,0.61,0.4,0.28401877872187725,0.3,0.92,0.6,0.7666666666666667,Random Forest,5,1,35,20.09
0.764,0.6218677645883528,0.17846915274941771,0.7142857142857143,0.59,0.375,0.21575848566842284,0.3,0.88,0.5,0.7586206896551724,Extra Trees,5,1,35,16.6
0.7600000000000001,0.6185647195941313,0.17933929598489193,0.7428571428571429,0.55,0.18181818181818182,0.2711630722733202,0.1,1.0,1.0,0.7352941176470589,SVM (RBF),5,1,35,25.1
0.804,0.527536231884058,0.1732973399209736,0.7714285714285715,0.66,0.5,0.3835706411883073,0.4,0.92,0.6666666666666666,0.7931034482758621,AdaBoost,5,1,35,16.25
0.84,0.5783982683982684,0.1773599237203598,0.6857142857142857,0.48,0.0,-0.10846522890932808,0.0,0.96,0.0,0.7058823529411765,XGBoost,5,1,35,11.93
0.8240000000000001,0.553953823953824,0.1668709091863096,0.7428571428571429,0.6699999999999999,0.5263157894736842,0.3514317480027573,0.5,0.84,0.5555555555555556,0.8076923076923077,LightGBM,5,1,35,11.42
0.7208333333333333,0.6478461634983375,0.23423263808195544,0.6764705882352942,0.6541666666666667,0.5217391304347826,0.2890977924120722,0.6,0.7083333333333334,0.46153846153846156,0.8095238095238095,Logistic Regression (L2),5,2,34,7.07
0.7145833333333333,0.5477912900939217,0.22868489383139873,0.6764705882352942,0.625,0.47619047619047616,0.243492376778837,0.5,0.75,0.45454545454545453,0.782608695652174,Elastic-Net Logistic,5,2,34,8.34
0.6583333333333333,0.41713655219553586,0.20495695387345267,0.6470588235294118,0.5458333333333333,0.3333333333333333,0.09846579518042202,0.3,0.7916666666666666,0.375,0.7307692307692307,Random Forest,5,2,34,18.99
0.7125,0.528782562466773,0.20037561886789854,0.6764705882352942,0.5958333333333333,0.42105263157894735,0.1979524821394902,0.4,0.7916666666666666,0.4444444444444444,0.76,Extra Trees,5,2,34,16.41
0.5166666666666666,0.4100457140898317,0.21109508419343084,0.7058823529411765,0.5,0.0,0.0,0.0,1.0,,0.7058823529411765,SVM (RBF),5,2,34,25.98
0.7145833333333333,0.42782807062218825,0.19287666466334197,0.6764705882352942,0.5958333333333333,0.42105263157894735,0.1979524821394902,0.4,0.7916666666666666,0.4444444444444444,0.76,AdaBoost,5,2,34,16.08
0.6583333333333333,0.4472609636740071,0.19771349430084229,0.6470588235294118,0.5166666666666667,0.25,0.03984095364447979,0.2,0.8333333333333334,0.3333333333333333,0.7142857142857143,XGBoost,5,2,34,11.81
0.6791666666666667,0.48741394083499345,0.23451927354035199,0.6764705882352942,0.6541666666666667,0.5217391304347826,0.2890977924120722,0.6,0.7083333333333334,0.46153846153846156,0.8095238095238095,LightGBM,5,2,34,11.25
0.8625,0.6405986119144014,0.2091290234411551,0.7941176470588235,0.825,0.72,0.5964809080634605,0.9,0.75,0.6,0.9473684210526315,Logistic Regression (L2),5,3,34,7.13
0.8729166666666667,0.7480952380952381,0.22299155911664637,0.7941176470588235,0.825,0.72,0.5964809080634605,0.9,0.75,0.6,0.9473684210526315,Elastic-Net Logistic,5,3,34,8.58
0.775,0.5871578421578422,0.1775096751337688,0.7352941176470589,0.725,0.6086956521739131,0.42192650784464586,0.7,0.75,0.5384615384615384,0.8571428571428571,Random Forest,5,3,34,19.21
0.8458333333333332,0.6380061115355233,0.16541530458815107,0.7352941176470589,0.725,0.6086956521739131,0.42192650784464586,0.7,0.75,0.5384615384615384,0.8571428571428571,Extra Trees,5,3,34,16.82
0.7916666666666667,0.5557758469600576,0.18934277946651543,0.7058823529411765,0.5,0.0,0.0,0.0,1.0,,0.7058823529411765,SVM (RBF),5,3,34,25.25
0.78125,0.4969230769230769,0.16699895298902814,0.7352941176470589,0.725,0.6086956521739131,0.42192650784464586,0.7,0.75,0.5384615384615384,0.8571428571428571,AdaBoost,5,3,34,15.47
0.7375,0.6103356632459016,0.17413489520549774,0.7352941176470589,0.6083333333333333,0.4,0.27874925905782666,0.3,0.9166666666666666,0.6,0.7586206896551724,XGBoost,5,3,34,11.79
0.7541666666666668,0.5969113300492611,0.18787610475317523,0.7352941176470589,0.7541666666666667,0.64,0.4664786588701423,0.8,0.7083333333333334,0.5333333333333333,0.8947368421052632,LightGBM,5,3,34,11.63
0.5833333333333334,0.3998389654291357,0.3706432293383671,0.5588235294117647,0.6,0.4827586206896552,0.1835325870964494,0.7,0.5,0.3684210526315789,0.8,Logistic Regression (L2),5,4,34,7.41
0.9062499999999999,0.8642917267917267,0.2275787980997643,0.6470588235294118,0.7208333333333333,0.6,0.4089038773995436,0.9,0.5416666666666666,0.45,0.9285714285714286,Elastic-Net Logistic,5,4,34,8.32
0.65,0.3844972239089886,0.21017299494330388,0.5882352941176471,0.5041666666666667,0.3,0.008333333333333333,0.3,0.7083333333333334,0.3,0.7083333333333334,Random Forest,5,4,34,18.42
0.6541666666666667,0.4754250385629696,0.23217935919588464,0.5588235294117647,0.5708333333333333,0.4444444444444444,0.12909944487358055,0.6,0.5416666666666666,0.35294117647058826,0.7647058823529411,Extra Trees,5,4,34,16.37
0.3208333333333333,0.2637209492180702,0.21404119703076563,0.7058823529411765,0.5,0.0,0.0,0.0,1.0,,0.7058823529411765,SVM (RBF),5,4,34,24.04
0.71875,0.4394827586206897,0.18060944657822214,0.7058823529411765,0.5,0.0,0.0,0.0,1.0,,0.7058823529411765,AdaBoost,5,4,34,15.99
0.7333333333333333,0.5651176792556103,0.18247221410274506,0.7058823529411765,0.5291666666666667,0.16666666666666666,0.11296201426438299,0.1,0.9583333333333334,0.5,0.71875,XGBoost,5,4,34,12.07
0.6666666666666667,0.3918068043068043,0.2219070862621627,0.6764705882352942,0.6541666666666667,0.5217391304347826,0.2890977924120722,0.6,0.7083333333333334,0.46153846153846156,0.8095238095238095,LightGBM,5,4,34,11.56
0.6041666666666666,0.37659671125228394,0.23242492980494767,0.6470588235294118,0.5458333333333333,0.3333333333333333,0.09846579518042202,0.3,0.7916666666666666,0.375,0.7307692307692307,Logistic Regression (L2),5,5,34,7.33
0.7354166666666666,0.5145761002282742,0.2270963035314255,0.7941176470588235,0.7083333333333333,0.5882352941176471,0.4695301415158425,0.5,0.9166666666666666,0.7142857142857143,0.8148148148148148,Elastic-Net Logistic,5,5,34,8.66
0.6041666666666666,0.3932562466772993,0.21330109929292382,0.6470588235294118,0.4875,0.14285714285714285,-0.035355339059327376,0.1,0.875,0.25,0.7,Random Forest,5,5,34,20.21
0.6916666666666667,0.4442015610600803,0.20829908920200313,0.6470588235294118,0.4875,0.14285714285714285,-0.035355339059327376,0.1,0.875,0.25,0.7,Extra Trees,5,5,34,15.94
0.575,0.43521561622368077,0.21042017145790148,0.7058823529411765,0.5291666666666667,0.16666666666666666,0.11296201426438299,0.1,0.9583333333333334,0.5,0.71875,SVM (RBF),5,5,34,25.12
0.75,0.5196602119108513,0.17866397893102245,0.7058823529411765,0.5,0.0,0.0,0.0,1.0,,0.7058823529411765,AdaBoost,5,5,34,16.42
0.625,0.4213347763347764,0.2251671403646469,0.5882352941176471,0.5625,0.4166666666666667,0.11572751247156894,0.5,0.625,0.35714285714285715,0.75,XGBoost,5,5,34,11.79
0.5916666666666667,0.3755465544739592,0.24380550698584075,0.6176470588235294,0.525,0.3157894736842105,0.051639777949432225,0.3,0.75,0.3333333333333333,0.72,LightGBM,5,5,34,11.25
